Time,Displacement,Force
(s),(mm),(kN)
"6.9000","0.2217","0.3438"
"6.9200","0.2220","0.3449"
"6.9400","0.2222","0.3460"
"6.9600","0.2225","0.3470"
"6.9800","0.2227","0.3479"
"7.0000","0.2229","0.3488"
"7.0200","0.2232","0.3495"
"7.0400","0.2234","0.3505"
"7.0600","0.2236","0.3513"
"7.0800","0.2238","0.3523"
"7.1000","0.2241","0.3534"
"7.1200","0.2243","0.3547"
"7.1400","0.2246","0.3559"
"7.1600","0.2248","0.3570"
"7.1800","0.2250","0.3582"
"7.2000","0.2253","0.3593"
"7.2200","0.2255","0.3605"
"7.2400","0.2257","0.3616"
"7.2600","0.2260","0.3627"
"7.2800","0.2262","0.3636"
"7.3000","0.2264","0.3647"
"7.3200","0.2267","0.3657"
"7.3400","0.2269","0.3668"
"7.3600","0.2271","0.3679"
"7.3800","0.2273","0.3690"
"7.4000","0.2275","0.3701"
"7.4200","0.2278","0.3711"
"7.4400","0.2280","0.3720"
"7.4600","0.2282","0.3730"
"7.4800","0.2284","0.3739"
"7.5000","0.2286","0.3747"
"7.5200","0.2288","0.3755"
"7.5400","0.2290","0.3762"
"7.5600","0.2291","0.3769"
"7.5800","0.2293","0.3775"
"7.6000","0.2295","0.3782"
"7.6200","0.2296","0.3788"
"7.6400","0.2298","0.3795"
"7.6600","0.2300","0.3802"
"7.6800","0.2301","0.3809"
"7.7000","0.2303","0.3817"
"7.7200","0.2305","0.3826"
"7.7400","0.2307","0.3835"
"7.7600","0.2309","0.3846"
"7.7800","0.2311","0.3857"
"7.8000","0.2313","0.3868"
"7.8200","0.2315","0.3881"
"7.8400","0.2317","0.3893"
"7.8600","0.2319","0.3905"
"7.8800","0.2321","0.3917"
"7.9000","0.2323","0.3928"
"7.9200","0.2325","0.3938"
"7.9400","0.2327","0.3947"
"7.9600","0.2329","0.3956"
"7.9800","0.2330","0.3966"
"8.0000","0.2332","0.3974"
"8.0200","0.2334","0.3982"
"8.0400","0.2336","0.3991"
"8.0600","0.2338","0.4002"
"8.0800","0.2340","0.4013"
"8.1000","0.2342","0.4025"
"8.1200","0.2344","0.4039"
"8.1400","0.2346","0.4053"
"8.1600","0.2348","0.4066"
"8.1800","0.2350","0.4079"
"8.2000","0.2352","0.4091"
"8.2200","0.2354","0.4103"
"8.2400","0.2356","0.4113"
"8.2600","0.2358","0.4123"
"8.2800","0.2360","0.4134"
"8.3000","0.2362","0.4144"
"8.3200","0.2364","0.4153"
"8.3400","0.2366","0.4163"
"8.3600","0.2368","0.4172"
"8.3800","0.2370","0.4181"
"8.4000","0.2371","0.4191"
"8.4200","0.2373","0.4201"
"8.4400","0.2375","0.4210"
"8.4600","0.2377","0.4218"
"8.4800","0.2378","0.4226"
"8.5000","0.2380","0.4234"
"8.5200","0.2382","0.4242"
"8.5400","0.2383","0.4251"
"8.5600","0.2385","0.4258"
"8.5800","0.2386","0.4264"
"8.6000","0.2388","0.4272"
"8.6200","0.2389","0.4279"
"8.6400","0.2391","0.4284"
"8.6600","0.2392","0.4290"
"8.6800","0.2394","0.4297"
"8.7000","0.2395","0.4302"
"8.7200","0.2397","0.4308"
"8.7400","0.2398","0.4317"
"8.7600","0.2400","0.4325"
"8.7800","0.2401","0.4334"
"8.8000","0.2403","0.4343"
"8.8200","0.2404","0.4352"
"8.8400","0.2406","0.4363"
"8.8600","0.2408","0.4374"
"8.8800","0.2409","0.4384"
"8.9000","0.2411","0.4395"
"8.9200","0.2413","0.4407"
"8.9400","0.2415","0.4419"
"8.9600","0.2417","0.4431"
"8.9800","0.2419","0.4445"
"9.0000","0.2421","0.4457"
"9.0200","0.2423","0.4470"
"9.0400","0.2424","0.4481"
"9.0600","0.2426","0.4494"
"9.0800","0.2428","0.4504"
"9.1000","0.2430","0.4515"
"9.1200","0.2432","0.4526"
"9.1400","0.2434","0.4536"
"9.1600","0.2435","0.4546"
"9.1800","0.2437","0.4558"
"9.2000","0.2439","0.4570"
"9.2200","0.2441","0.4583"
"9.2400","0.2443","0.4598"
"9.2600","0.2445","0.4612"
"9.2800","0.2447","0.4625"
"9.3000","0.2450","0.4638"
"9.3200","0.2451","0.4650"
"9.3400","0.2453","0.4661"
"9.3600","0.2455","0.4671"
"9.3800","0.2457","0.4681"
"9.4000","0.2459","0.4690"
"9.4200","0.2461","0.4700"
"9.4400","0.2462","0.4710"
"9.4600","0.2464","0.4718"
"9.4800","0.2466","0.4726"
"9.5000","0.2468","0.4735"
"9.5200","0.2469","0.4745"
"9.5400","0.2471","0.4754"
"9.5600","0.2473","0.4763"
"9.5800","0.2474","0.4772"
"9.6000","0.2476","0.4781"
"9.6200","0.2478","0.4790"
"9.6400","0.2479","0.4798"
"9.6600","0.2481","0.4806"
"9.6800","0.2483","0.4815"
"9.7000","0.2484","0.4824"
"9.7200","0.2486","0.4834"
"9.7400","0.2488","0.4842"
"9.7600","0.2489","0.4850"
"9.7800","0.2491","0.4858"
"9.8000","0.2492","0.4866"
"9.8200","0.2494","0.4874"
"9.8400","0.2496","0.4882"
"9.8600","0.2497","0.4890"
"9.8800","0.2499","0.4898"
"9.9000","0.2500","0.4907"
"9.9200","0.2502","0.4917"
"9.9400","0.2504","0.4928"
"9.9600","0.2506","0.4941"
"9.9800","0.2508","0.4954"
"10.0000","0.2509","0.4967"
"10.0200","0.2512","0.4981"
"10.0400","0.2514","0.4996"
"10.0600","0.2516","0.5012"
"10.0800","0.2518","0.5026"
"10.1000","0.2520","0.5041"
"10.1200","0.2522","0.5054"
"10.1400","0.2524","0.5066"
"10.1600","0.2526","0.5077"
"10.1800","0.2528","0.5088"
"10.2000","0.2530","0.5096"
"10.2200","0.2532","0.5105"
"10.2400","0.2533","0.5113"
"10.2600","0.2535","0.5122"
"10.2800","0.2537","0.5129"
"10.3000","0.2539","0.5137"
"10.3200","0.2540","0.5146"
"10.3400","0.2542","0.5156"
"10.3600","0.2544","0.5165"
"10.3800","0.2546","0.5175"
"10.4000","0.2548","0.5186"
"10.4200","0.2549","0.5196"
"10.4400","0.2551","0.5206"
"10.4600","0.2553","0.5216"
"10.4800","0.2555","0.5224"
"10.5000","0.2556","0.5232"
"10.5200","0.2558","0.5239"
