time_s,Voltage_5
62.785000000000004,0.183309
62.786,0.21385
62.787000000000006,0.183309
62.788000000000004,0.183309
62.789,0.183309
62.790000000000006,0.091684
62.791000000000004,0.122226
62.792,0.091684
62.793000000000006,0.061142
62.794000000000004,0.061142
62.795,0.122226
62.796,0.122226
62.797000000000004,0.122226
62.798,0.152767
62.799,0.21385
62.800000000000004,0.244392
62.801,0.336017
62.80200000000001,0.305475
62.803000000000004,0.336017
62.804,0.305475
62.80500000000001,0.21385
62.806000000000004,0.274934
62.807,0.183309
62.80800000000001,0.122226
62.809000000000005,0.091684
62.81,0.122226
62.81100000000001,0.122226
62.812000000000005,0.091684
62.813,0.030601
62.81400000000001,0.091684
62.815000000000005,0.122226
62.816,0.152767
62.81700000000001,0.152767
62.818000000000005,0.21385
62.819,0.21385
62.82000000000001,0.274934
62.821000000000005,0.274934
62.822,0.274934
62.82300000000001,0.274934
62.824000000000005,0.244392
62.825,0.21385
62.82600000000001,0.21385
62.827000000000005,0.122226
62.828,0.152767
62.82900000000001,0.183309
62.830000000000005,0.152767
62.831,0.122226
62.832,0.061142
62.833000000000006,5.9247e-05
62.834,0.061142
62.835,0.061142
62.836000000000006,0.183309
62.837,0.122226
62.838,0.183309
62.839000000000006,0.122226
62.84,0.244392
62.841,0.336017
62.842000000000006,0.305475
62.843,4.520216
62.844,4.489675
62.845000000000006,4.550758
62.846000000000004,4.489675
62.847,4.520216
62.848000000000006,4.489675
62.849000000000004,4.489675
62.85,4.428592
62.851000000000006,4.459133
62.852000000000004,4.39805
62.853,4.367508
62.854000000000006,4.39805
62.855000000000004,4.428592
62.856,4.459133
62.857000000000006,4.489675
62.858000000000004,4.520216
62.859,4.5813
62.86000000000001,4.611841
62.861000000000004,4.703466
62.862,4.672925
62.86300000000001,4.672925
62.864000000000004,4.642383
62.865,4.642383
62.86600000000001,4.550758
62.867000000000004,4.550758
62.868,4.550758
62.86900000000001,4.550758
62.870000000000005,4.520216
62.871,4.459133
62.87200000000001,4.428592
62.873000000000005,4.39805
62.874,4.39805
62.87500000000001,4.489675
62.876000000000005,4.428592
62.877,4.489675
62.87800000000001,4.550758
62.879000000000005,4.611841
62.88,4.642383
62.88100000000001,4.734008
62.882000000000005,4.734008
62.883,4.611841
62.88400000000001,4.611841
62.885000000000005,4.611841
62.886,4.5813
62.88700000000001,4.5813
62.888000000000005,4.5813
62.889,4.550758
62.89000000000001,4.520216
62.891000000000005,4.459133
62.892,4.459133
62.89300000000001,4.459133
62.894000000000005,4.459133
62.895,4.459133
62.896,4.489675
62.897000000000006,4.520216
62.898,4.5813
62.899,4.611841
62.900000000000006,4.642383
62.901,4.672925
62.90200000000001,4.734008
62.903000000000006,4.672925
62.904,4.672925
62.90500000000001,4.611841
62.906000000000006,4.5813
62.907000000000004,4.550758
62.90800000000001,4.550758
62.909000000000006,4.520216
62.910000000000004,4.489675
62.91100000000001,4.520216
62.912000000000006,4.428592
62.913000000000004,4.428592
62.91400000000001,4.428592
62.915000000000006,4.520216
62.916000000000004,4.489675
62.91700000000001,4.550758
62.918000000000006,4.5813
62.919000000000004,4.611841
62.92000000000001,4.611841
62.92100000000001,4.703466
62.922000000000004,4.703466
62.92300000000001,4.642383
62.92400000000001,4.672925
62.925000000000004,4.642383
62.92600000000001,4.611841
62.92700000000001,4.611841
62.928000000000004,4.550758
62.92900000000001,4.550758
62.93000000000001,4.520216
62.931000000000004,4.520216
62.932,4.459133
62.93300000000001,4.428592
62.934000000000005,4.428592
62.935,4.489675
62.93600000000001,4.550758
62.937000000000005,4.520216
62.938,4.550758
62.93900000000001,4.611841
62.940000000000005,4.642383
62.941,4.734008
62.94200000000001,4.703466
62.943000000000005,4.642383
62.944,4.672925
62.94500000000001,4.611841
62.946000000000005,4.611841
62.947,4.550758
62.94800000000001,4.611841
62.949000000000005,4.5813
62.95,4.489675
62.95100000000001,4.520216
62.952000000000005,4.459133
62.953,4.428592
62.95400000000001,4.489675
62.955000000000005,4.520216
62.956,4.520216
62.95700000000001,4.520216
62.958000000000006,4.5813
62.959,4.5813
62.96000000000001,4.703466
62.961000000000006,4.764549
62.962,4.764549
62.96300000000001,4.672925
62.964000000000006,4.5813
62.965,4.611841
62.96600000000001,4.5813
62.967000000000006,4.611841
62.968,4.550758
62.96900000000001,4.520216
62.970000000000006,4.550758
62.971000000000004,4.489675
62.97200000000001,4.428592
62.973000000000006,4.459133
62.974000000000004,4.489675
62.97500000000001,4.489675
62.976000000000006,4.520216
62.977000000000004,4.550758
62.97800000000001,4.550758
62.979000000000006,4.5813
62.980000000000004,4.642383
62.98100000000001,4.795091
62.982000000000006,4.734008
62.983000000000004,4.734008
62.98400000000001,4.642383
62.98500000000001,4.672925
62.986000000000004,4.642383
62.98700000000001,4.611841
62.98800000000001,4.611841
62.989000000000004,4.611841
62.99000000000001,4.520216
62.99100000000001,4.550758
62.992000000000004,4.459133
62.99300000000001,4.428592
62.99400000000001,4.39805
62.995000000000005,4.489675
62.996,4.489675
62.99700000000001,4.5813
62.998000000000005,4.5813
62.999,4.5813
63.0,4.672925
63.001,4.825633
63.002,4.795091
63.003,4.672925
63.004,4.734008
63.005,4.672925
63.006,4.611841
63.007,4.5813
63.008,4.550758
63.009,4.5813
63.01,4.550758
63.011,4.550758
63.012,4.459133
63.013,4.428592
63.014,4.459133
63.015,4.520216
63.016,4.520216
63.017,4.5813
63.018,4.611841
63.019,4.5813
63.02,4.611841
63.021,4.734008
63.022,4.764549
63.023,4.642383
63.024,4.672925
63.025,4.672925
63.026,4.642383
63.027,4.550758
63.028,4.550758
63.029,4.520216
63.03,4.550758
63.031,4.550758
63.032,4.459133
63.033,4.459133
63.034,4.428592
63.035,4.489675
63.036,4.459133
63.037,4.550758
63.038,4.5813
63.039,4.642383
63.04,4.642383
63.041,4.764549
63.042,4.734008
63.043,4.672925
63.044,4.611841
63.045,4.642383
63.046,4.642383
63.047,4.611841
63.048,4.5813
63.049,4.550758
63.05,4.550758
63.051,4.520216
63.052,4.489675
63.053,4.489675
63.054,4.459133
63.055,4.520216
63.056,4.459133
63.057,4.5813
63.058,4.520216
63.059,4.611841
63.06,4.642383
63.061,4.734008
63.062,4.703466
63.063,4.642383
63.064,4.672925
63.065,4.642383
63.066,4.611841
63.067,4.611841
63.068,4.550758
63.069,4.550758
63.07,4.520216
63.071,4.550758
63.072,4.459133
63.073,4.306425
63.074,4.489675
63.075,4.550758
63.076,4.489675
63.077,4.520216
63.078,4.5813
63.079,4.5813
63.08,4.672925
63.081,4.703466
63.082,4.734008
63.083,4.672925
63.084,4.611841
63.085,4.672925
63.086,4.611841
63.087,4.611841
63.088,4.5813
63.089,4.5813
63.09,4.520216
63.091,4.489675
63.092,4.428592
63.093,4.489675
63.094,4.489675
63.095,4.489675
63.096,4.459133
63.097,4.550758
63.098,4.550758
63.099,4.611841
63.1,4.703466
63.101,4.734008
63.102000000000004,4.764549
63.103,4.672925
63.104,4.642383
63.105000000000004,4.672925
63.106,4.642383
63.107,4.611841
63.108000000000004,4.611841
63.109,4.5813
63.11,4.550758
63.111000000000004,4.550758
63.112,4.428592
63.113,4.459133
63.114000000000004,4.459133
63.115,4.489675
63.116,4.489675
63.117000000000004,4.550758
63.118,4.550758
63.119,4.5813
63.120000000000005,4.672925
63.121,4.734008
63.122,4.703466
63.123000000000005,4.703466
63.124,4.703466
63.125,4.642383
63.126000000000005,4.611841
63.127,4.5813
63.128,4.611841
63.129000000000005,4.550758
63.13,4.550758
63.131,4.550758
63.132,4.459133
63.133,4.428592
63.134,4.428592
63.135,4.489675
63.136,4.520216
63.137,4.550758
63.138,4.550758
63.139,4.611841
63.14,4.672925
63.141,4.703466
63.142,4.703466
63.143,4.642383
63.144,4.672925
63.145,4.642383
63.146,4.611841
63.147,4.611841
63.148,4.550758
63.149,4.550758
63.15,4.550758
63.151,4.520216
63.152,4.489675
63.153,4.520216
63.154,4.459133
63.155,4.459133
63.156,4.459133
63.157000000000004,4.5813
63.158,4.5813
63.159,4.5813
63.160000000000004,4.642383
63.161,4.703466
63.162,4.703466
63.163000000000004,4.672925
63.164,4.703466
63.165,4.642383
63.166000000000004,4.5813
63.167,4.642383
63.168,4.5813
63.169000000000004,4.550758
63.17,4.550758
63.171,4.550758
63.172000000000004,4.489675
63.173,4.459133
63.174,4.39805
63.175000000000004,4.520216
63.176,4.459133
63.177,4.5813
63.178000000000004,4.550758
63.179,4.550758
63.18,4.642383
63.181000000000004,4.764549
63.182,4.672925
63.183,4.703466
63.184000000000005,4.642383
63.185,4.672925
63.186,4.611841
63.187000000000005,4.611841
63.188,4.5813
63.189,4.5813
63.190000000000005,4.520216
63.191,4.459133
63.192,4.459133
63.193000000000005,4.459133
63.194,4.459133
63.195,4.520216
63.196,4.489675
63.197,4.550758
63.198,4.611841
63.199,4.5813
63.2,4.672925
63.201,4.734008
63.202000000000005,4.764549
63.203,4.703466
63.204,4.672925
63.205000000000005,4.642383
63.206,4.672925
63.207,4.5813
63.208000000000006,4.5813
63.209,4.5813
63.21,4.550758
63.211000000000006,4.520216
63.212,4.428592
63.213,4.39805
63.214000000000006,4.459133
63.215,4.489675
63.216,4.520216
63.217000000000006,4.489675
63.218,4.5813
63.219,4.611841
63.220000000000006,4.642383
63.221000000000004,4.734008
63.222,4.764549
63.223000000000006,4.703466
63.224000000000004,4.611841
63.225,4.703466
63.226000000000006,4.5813
63.227000000000004,4.611841
63.228,4.550758
63.229000000000006,4.5813
63.230000000000004,4.550758
63.231,4.520216
63.232,4.489675
63.233000000000004,4.520216
63.234,4.459133
63.235,4.459133
63.236000000000004,4.550758
63.237,4.550758
63.238,4.550758
63.239000000000004,4.5813
63.24,4.642383
63.241,4.672925
63.242000000000004,4.672925
63.243,4.672925
63.244,4.5813
63.245000000000005,4.642383
63.246,4.611841
63.247,4.611841
63.248000000000005,4.550758
63.249,4.642383
63.25,4.550758
63.251000000000005,4.489675
63.252,4.39805
63.253,4.489675
63.254000000000005,4.459133
63.255,4.489675
63.256,4.520216
63.257000000000005,4.550758
63.258,4.611841
63.259,4.550758
63.260000000000005,4.5813
63.261,4.734008
63.262,4.734008
63.263000000000005,4.703466
63.264,4.672925
63.265,4.672925
63.266000000000005,4.642383
63.267,4.642383
63.268,4.611841
63.269000000000005,4.550758
63.27,4.550758
63.271,4.550758
63.272000000000006,4.489675
63.273,4.489675
63.274,4.459133
63.275000000000006,4.459133
63.276,4.520216
63.277,4.520216
63.278000000000006,4.5813
63.279,4.5813
63.28,4.642383
63.281000000000006,4.672925
63.282000000000004,4.764549
63.283,4.703466
63.284000000000006,4.642383
63.285000000000004,4.642383
63.286,4.5813
63.287000000000006,4.611841
63.288000000000004,4.611841
63.289,4.5813
63.290000000000006,4.550758
63.291000000000004,4.520216
63.292,4.489675
63.293000000000006,4.550758
63.294000000000004,4.39805
63.295,4.489675
63.296,4.520216
63.297000000000004,4.550758
63.298,4.5813
63.299,4.642383
63.300000000000004,4.672925
63.301,4.764549
63.30200000000001,4.734008
63.303000000000004,4.642383
63.304,4.734008
63.30500000000001,4.672925
63.306000000000004,4.642383
63.307,4.611841
63.30800000000001,4.611841
63.309000000000005,4.520216
63.31,4.5813
63.31100000000001,4.520216
63.312000000000005,4.428592
63.313,4.459133
63.31400000000001,4.489675
63.315000000000005,4.489675
63.316,4.520216
63.31700000000001,4.520216
63.318000000000005,4.5813
63.319,4.5813
63.32000000000001,4.642383
63.321000000000005,4.764549
63.322,4.734008
63.32300000000001,4.672925
63.324000000000005,4.5813
63.325,4.642383
63.32600000000001,4.672925
63.327000000000005,4.611841
63.328,4.5813
63.32900000000001,4.5813
63.330000000000005,4.550758
63.331,4.550758
63.332,4.489675
63.333000000000006,4.459133
63.334,4.459133
63.335,4.489675
63.336000000000006,4.489675
63.337,4.520216
63.338,4.550758
63.339000000000006,4.611841
63.34,4.642383
63.341,4.764549
63.342000000000006,4.734008
63.343,4.672925
63.344,0.58035
63.345000000000006,0.458183
63.346000000000004,0.3971
63.347,0.366558
63.348000000000006,0.274934
63.349000000000004,0.274934
63.35,0.21385
63.351000000000006,0.21385
63.352000000000004,0.091684
63.353,0.122226
63.354000000000006,0.122226
63.355000000000004,0.152767
63.356,0.152767
63.357000000000006,0.183309
63.358000000000004,0.244392
63.359,0.21385
63.36000000000001,0.274934
63.361000000000004,0.336017
63.362,0.458183
63.36300000000001,0.305475
63.364000000000004,0.244392
63.365,0.274934
63.36600000000001,0.336017
63.367000000000004,0.244392
63.368,0.244392
63.36900000000001,0.21385
63.370000000000005,0.122226
63.371,0.152767
63.37200000000001,0.091684
63.373000000000005,0.122226
63.374,0.152767
63.37500000000001,0.122226
63.376000000000005,0.152767
63.377,0.152767
63.37800000000001,0.21385
63.379000000000005,0.21385
63.38,0.274934
63.38100000000001,0.336017
63.382000000000005,0.366558
63.383,0.336017
63.38400000000001,0.274934
63.385000000000005,0.21385
63.386,0.274934
63.38700000000001,0.21385
63.388000000000005,0.21385
63.389,0.152767
63.39000000000001,0.21385
63.391000000000005,0.152767
63.392,0.122226
63.39300000000001,0.122226
63.394000000000005,-0.030482
63.395,0.091684
63.396,0.122226
63.397000000000006,0.183309
63.398,0.21385
63.399,0.183309
63.400000000000006,0.244392
63.401,0.305475
63.40200000000001,0.305475
63.403000000000006,0.305475
63.404,0.305475
63.40500000000001,0.244392
63.406000000000006,0.244392
63.407000000000004,0.244392
63.40800000000001,0.183309
63.409000000000006,0.183309
63.410000000000004,0.183309
63.41100000000001,0.122226
63.412000000000006,0.152767
63.413000000000004,0.122226
63.41400000000001,0.061142
63.415000000000006,0.091684
63.416000000000004,0.122226
63.41700000000001,0.152767
63.418000000000006,0.183309
63.419000000000004,0.21385
63.42000000000001,0.183309
63.42100000000001,0.366558
63.422000000000004,0.3971
63.42300000000001,0.244392
63.42400000000001,0.305475
63.425000000000004,0.274934
63.42600000000001,0.244392
63.42700000000001,0.21385
63.428000000000004,0.183309
63.42900000000001,0.152767
63.43000000000001,0.152767
63.431000000000004,0.122226
63.432,0.152767
63.43300000000001,0.061142
63.434000000000005,0.061142
63.435,0.061142
63.43600000000001,0.122226
63.437000000000005,0.152767
63.438,0.183309
63.43900000000001,0.21385
63.440000000000005,0.244392
63.441,0.305475
63.44200000000001,0.458183
63.443000000000005,0.305475
63.444,0.274934
63.44500000000001,0.274934
63.446000000000005,0.21385
63.447,0.21385
63.44800000000001,0.21385
63.449000000000005,0.122226
63.45,0.152767
63.45100000000001,0.122226
63.452000000000005,0.122226
63.453,0.061142
63.45400000000001,0.061142
63.455000000000005,0.091684
63.456,0.122226
63.45700000000001,0.152767
63.458000000000006,0.152767
63.459,0.152767
63.46000000000001,0.21385
63.461000000000006,0.305475
63.462,0.366558
63.46300000000001,0.305475
63.464000000000006,0.274934
63.465,0.274934
63.46600000000001,0.244392
63.467000000000006,0.244392
63.468,0.21385
63.46900000000001,0.183309
63.470000000000006,0.122226
63.471000000000004,0.122226
63.47200000000001,0.122226
63.473000000000006,0.061142
63.474000000000004,0.061142
63.47500000000001,0.152767
63.476000000000006,0.122226
63.477000000000004,0.152767
63.47800000000001,0.183309
63.479000000000006,0.183309
63.480000000000004,0.244392
63.48100000000001,0.244392
63.482000000000006,0.305475
63.483000000000004,0.274934
63.48400000000001,0.244392
63.48500000000001,0.21385
63.486000000000004,0.274934
63.48700000000001,0.21385
63.48800000000001,0.21385
63.489000000000004,0.152767
63.49000000000001,0.122226
63.49100000000001,0.122226
63.492000000000004,0.122226
63.49300000000001,0.030601
63.49400000000001,0.091684
63.495000000000005,0.091684
63.496,0.122226
63.49700000000001,0.122226
63.498000000000005,0.21385
63.499,0.183309
63.5,0.183309
63.501,0.274934
63.502,0.305475
63.503,0.21385
63.504,0.244392
63.505,0.244392
63.506,0.305475
63.507,0.21385
63.508,0.183309
63.509,0.183309
63.51,0.183309
63.511,0.122226
63.512,0.122226
63.513,0.122226
63.514,0.061142
63.515,0.061142
63.516,0.122226
63.517,0.152767
63.518,0.183309
63.519,0.152767
63.52,0.183309
63.521,0.305475
63.522,0.305475
63.523,0.274934
63.524,0.274934
63.525,0.274934
63.526,0.244392
63.527,0.244392
63.528,0.183309
63.529,0.183309
63.53,0.152767
63.531,0.122226
63.532,0.183309
63.533,0.122226
63.534,0.030601
63.535,0.030601
63.536,0.122226
63.537,0.122226
63.538,0.122226
63.539,0.183309
63.54,0.152767
63.541,0.305475
63.542,0.336017
63.543,0.244392
63.544,0.244392
63.545,0.244392
63.546,0.244392
63.547,0.21385
63.548,0.21385
63.549,0.183309
63.55,0.21385
63.551,0.122226
63.552,0.122226
63.553,0.122226
63.554,0.030601
63.555,0.030601
63.556,0.122226
63.557,0.183309
63.558,0.152767
63.559,0.183309
63.56,0.183309
63.561,0.305475
63.562,0.305475
63.563,0.336017
63.564,0.305475
63.565,0.305475
63.566,0.244392
63.567,0.244392
63.568,0.21385
63.569,0.152767
63.57,0.122226
63.571,0.122226
63.572,0.122226
63.573,5.9247e-05
63.574,0.061142
63.575,0.030601
63.576,0.091684
63.577,0.152767
63.578,0.183309
63.579,0.183309
63.58,0.152767
63.581,0.305475
63.582,0.366558
63.583,0.274934
63.584,0.244392
63.585,0.244392
63.586,0.244392
63.587,0.21385
63.588,0.21385
63.589,0.152767
63.59,0.152767
63.591,0.091684
63.592,0.091684
63.593,0.030601
63.594,0.061142
63.595,0.061142
63.596,0.030601
63.597,0.122226
63.598,0.183309
63.599,0.152767
63.6,0.21385
63.601,0.305475
63.602000000000004,0.336017
63.603,0.336017
63.604,0.274934
63.605000000000004,0.244392
63.606,0.21385
63.607,0.122226
63.608000000000004,0.183309
63.609,0.152767
63.61,0.122226
63.611000000000004,0.122226
63.612,0.122226
63.613,0.091684
63.614000000000004,0.061142
63.615,0.091684
63.616,0.091684
63.617000000000004,0.183309
63.618,0.152767
63.619,0.21385
63.620000000000005,0.183309
63.621,0.244392
63.622,0.305475
63.623000000000005,0.274934
63.624,0.244392
63.625,0.21385
63.626000000000005,0.244392
63.627,0.183309
63.628,0.183309
63.629000000000005,0.183309
63.63,0.152767
63.631,0.122226
63.632,0.122226
63.633,0.091684
63.634,0.030601
63.635,0.122226
63.636,0.061142
63.637,0.122226
63.638,0.122226
63.639,0.152767
63.64,0.152767
63.641,0.274934
63.642,0.274934
63.643,0.366558
63.644,0.244392
63.645,0.21385
63.646,0.274934
63.647,0.21385
63.648,0.152767
63.649,0.183309
63.65,0.152767
63.651,0.183309
63.652,0.122226
63.653,0.061142
63.654,5.9247e-05
63.655,0.091684
63.656,0.091684
63.657000000000004,0.091684
63.658,0.152767
63.659,0.183309
63.660000000000004,0.152767
63.661,0.305475
63.662,0.336017
63.663000000000004,0.366558
63.664,0.244392
63.665,0.244392
63.666000000000004,0.274934
63.667,0.21385
63.668,0.21385
63.669000000000004,0.183309
63.67,0.183309
63.671,0.122226
63.672000000000004,0.122226
63.673,0.030601
63.674,0.030601
63.675000000000004,0.061142
63.676,0.183309
63.677,0.122226
63.678000000000004,0.152767
63.679,0.21385
63.68,0.21385
63.681000000000004,0.305475
63.682,0.305475
63.683,0.3971
63.684000000000005,0.305475
63.685,0.21385
63.686,0.244392
63.687000000000005,0.274934
63.688,0.152767
63.689,0.183309
63.690000000000005,0.152767
63.691,0.091684
63.692,0.061142
63.693000000000005,0.030601
63.694,0.061142
63.695,5.9247e-05
63.696,0.122226
63.697,0.122226
63.698,0.091684
63.699,0.152767
63.7,0.21385
63.701,0.274934
63.702000000000005,0.366558
63.703,0.336017
63.704,0.21385
63.705000000000005,0.21385
63.706,0.274934
63.707,0.244392
63.708000000000006,0.21385
63.709,0.152767
63.71,0.152767
63.711000000000006,0.091684
63.712,0.152767
63.713,0.061142
63.714000000000006,0.061142
63.715,0.061142
63.716,0.091684
63.717000000000006,0.122226
63.718,0.152767
63.719,0.183309
63.720000000000006,0.152767
63.721000000000004,0.305475
63.722,0.274934
63.723000000000006,0.336017
63.724000000000004,0.274934
63.725,0.244392
63.726000000000006,0.244392
63.727000000000004,0.244392
63.728,0.21385
63.729000000000006,0.152767
63.730000000000004,0.152767
63.731,0.122226
63.732,0.091684
63.733000000000004,0.061142
63.734,0.122226
63.735,0.061142
63.736000000000004,0.091684
63.737,0.122226
63.738,0.152767
63.739000000000004,0.183309
63.74,0.183309
63.741,0.549808
63.742000000000004,0.305475
63.743,0.305475
63.744,0.274934
63.745000000000005,0.3971
63.746,0.244392
63.747,0.21385
63.748000000000005,0.183309
63.749,0.152767
63.75,0.122226
63.751000000000005,0.122226
63.752,0.122226
63.753,0.091684
63.754000000000005,0.030601
63.755,0.091684
63.756,0.061142
63.757000000000005,0.152767
63.758,0.152767
63.759,0.152767
63.760000000000005,0.183309
63.761,0.274934
63.762,0.3971
63.763000000000005,0.274934
63.764,0.305475
63.765,0.244392
63.766000000000005,0.244392
63.767,0.244392
63.768,0.183309
63.769000000000005,0.183309
63.77,0.244392
63.771,0.122226
63.772000000000006,0.122226
63.773,5.9247e-05
63.774,0.091684
63.775000000000006,0.091684
63.776,0.091684
63.777,0.091684
63.778000000000006,0.183309
63.779,0.152767
63.78,0.244392
63.781000000000006,0.305475
63.782000000000004,0.3971
63.783,0.305475
63.784000000000006,0.274934
63.785000000000004,0.21385
63.786,0.274934
63.787000000000006,0.122226
63.788000000000004,0.183309
63.789,0.183309
63.790000000000006,0.152767
63.791000000000004,0.122226
63.792,0.061142
63.793000000000006,0.030601
63.794000000000004,0.030601
63.795,0.030601
63.796,0.122226
63.797000000000004,0.091684
63.798,0.183309
63.799,0.152767
63.800000000000004,0.21385
63.801,0.305475
63.80200000000001,0.366558
63.803000000000004,0.336017
63.804,0.305475
63.80500000000001,0.244392
63.806000000000004,0.21385
63.807,0.244392
63.80800000000001,0.183309
63.809000000000005,0.152767
63.81,0.183309
63.81100000000001,0.122226
63.812000000000005,0.091684
63.813,0.061142
63.81400000000001,0.061142
63.815000000000005,0.061142
63.816,0.091684
63.81700000000001,0.122226
63.818000000000005,0.152767
63.819,0.183309
63.82000000000001,0.122226
63.821000000000005,0.305475
63.822,0.366558
63.82300000000001,0.366558
63.824000000000005,0.305475
63.825,0.274934
63.82600000000001,0.244392
63.827000000000005,0.244392
63.828,0.21385
63.82900000000001,0.152767
63.830000000000005,0.122226
63.831,0.122226
63.832,0.091684
63.833000000000006,0.030601
63.834,0.091684
63.835,0.030601
63.836000000000006,0.091684
63.837,0.091684
63.838,0.183309
63.839000000000006,0.183309
63.84,0.21385
63.841,0.274934
63.842000000000006,0.305475
63.843,0.274934
63.844,0.274934
63.845000000000006,0.274934
63.846000000000004,4.459133
63.847,4.520216
63.848000000000006,4.520216
63.849000000000004,4.459133
63.85,4.489675
63.851000000000006,4.428592
63.852000000000004,4.459133
63.853,4.39805
63.854000000000006,4.39805
63.855000000000004,4.275884
63.856,4.428592
63.857000000000006,4.459133
63.858000000000004,4.489675
63.859,4.489675
63.86000000000001,4.550758
63.861000000000004,4.611841
63.862,4.642383
63.86300000000001,4.642383
63.864000000000004,4.642383
63.865,4.611841
63.86600000000001,4.611841
63.867000000000004,4.611841
63.868,4.5813
63.86900000000001,4.520216
63.870000000000005,4.489675
63.871,4.459133
63.87200000000001,4.459133
63.873000000000005,4.428592
63.874,4.459133
63.87500000000001,4.39805
63.876000000000005,4.489675
63.877,4.550758
63.87800000000001,4.550758
63.879000000000005,4.550758
63.88,4.611841
63.88100000000001,4.672925
63.882000000000005,4.703466
63.883,4.672925
63.88400000000001,4.672925
63.885000000000005,4.611841
63.886,4.611841
63.88700000000001,4.611841
63.888000000000005,4.5813
63.889,4.550758
63.89000000000001,4.550758
63.891000000000005,4.550758
63.892,4.520216
63.89300000000001,4.428592
63.894000000000005,4.428592
63.895,4.489675
63.896,4.459133
63.897000000000006,4.520216
63.898,4.550758
63.899,4.550758
63.900000000000006,4.5813
63.901,4.672925
63.90200000000001,4.734008
63.903000000000006,4.703466
63.904,4.642383
63.90500000000001,4.611841
63.906000000000006,4.642383
63.907000000000004,4.5813
63.90800000000001,4.550758
63.909000000000006,4.550758
63.910000000000004,4.550758
63.91100000000001,4.520216
63.912000000000006,4.520216
63.913000000000004,4.489675
63.91400000000001,4.39805
63.915000000000006,4.520216
63.916000000000004,4.459133
63.91700000000001,4.489675
63.918000000000006,4.550758
63.919000000000004,4.520216
63.92000000000001,4.550758
63.92100000000001,4.672925
63.922000000000004,4.734008
63.92300000000001,4.703466
63.92400000000001,4.703466
63.925000000000004,4.642383
63.92600000000001,4.672925
63.92700000000001,4.5813
63.928000000000004,4.5813
63.92900000000001,4.5813
63.93000000000001,4.5813
63.931000000000004,4.520216
63.932,4.489675
63.93300000000001,4.428592
63.934000000000005,4.428592
63.935,4.489675
63.93600000000001,4.459133
63.937000000000005,4.520216
63.938,4.550758
63.93900000000001,4.520216
63.940000000000005,4.611841
63.941,4.642383
63.94200000000001,4.734008
63.943000000000005,4.764549
63.944,4.611841
63.94500000000001,4.672925
63.946000000000005,4.642383
63.947,4.611841
63.94800000000001,4.550758
63.949000000000005,4.520216
63.95,4.550758
63.95100000000001,4.489675
63.952000000000005,4.489675
63.953,4.550758
63.95400000000001,4.459133
63.955000000000005,4.428592
63.956,4.489675
63.95700000000001,4.520216
63.958000000000006,4.550758
63.959,4.611841
63.96000000000001,4.642383
63.961000000000006,4.642383
63.962,4.672925
63.96300000000001,4.703466
63.964000000000006,4.672925
63.965,4.734008
63.96600000000001,4.642383
63.967000000000006,4.611841
63.968,4.5813
63.96900000000001,4.611841
63.970000000000006,4.5813
63.971000000000004,4.489675
63.97200000000001,4.489675
63.973000000000006,4.489675
63.974000000000004,4.459133
63.97500000000001,4.459133
63.976000000000006,4.520216
63.977000000000004,4.489675
63.97800000000001,4.489675
63.979000000000006,4.5813
63.980000000000004,4.611841
63.98100000000001,4.672925
63.982000000000006,4.703466
63.983000000000004,4.703466
63.98400000000001,4.611841
63.98500000000001,4.672925
63.986000000000004,4.672925
63.98700000000001,4.611841
63.98800000000001,4.5813
63.989000000000004,4.550758
63.99000000000001,4.550758
63.99100000000001,4.550758
63.992000000000004,4.459133
63.99300000000001,4.459133
63.99400000000001,4.489675
63.995000000000005,4.428592
63.996,4.39805
63.99700000000001,4.520216
63.998000000000005,4.550758
63.999,4.550758
64.0,4.5813
64.001,4.672925
64.002,4.734008
64.003,4.703466
64.004,4.672925
64.005,4.672925
64.006,4.642383
64.007,4.672925
64.008,4.611841
64.009,4.611841
64.01,4.550758
64.011,4.550758
64.012,4.489675
64.013,4.459133
64.014,4.489675
64.015,4.459133
64.016,4.459133
64.017,4.489675
64.018,4.550758
64.019,4.5813
64.02,4.5813
64.021,4.672925
64.022,4.703466
64.023,4.734008
64.024,4.734008
64.025,4.611841
64.026,4.642383
64.027,4.642383
64.028,4.5813
64.029,4.611841
64.03,4.520216
64.031,4.520216
64.032,4.459133
64.033,4.428592
64.034,4.520216
64.035,4.459133
64.036,4.489675
64.037,4.489675
64.038,4.550758
64.039,4.5813
64.04,4.611841
64.041,4.642383
64.042,4.764549
64.043,4.734008
64.044,4.672925
64.045,4.672925
64.046,4.611841
64.047,4.642383
64.048,4.611841
64.049,4.5813
64.05,4.5813
64.051,4.520216
64.052,4.520216
64.053,4.459133
64.054,4.459133
64.055,4.459133
64.056,4.489675
64.057,4.550758
64.058,4.550758
64.059,4.550758
64.06,4.611841
64.061,4.703466
64.062,4.734008
64.063,4.795091
64.064,4.672925
64.065,4.611841
64.066,4.672925
64.067,4.5813
64.068,4.5813
64.069,4.611841
64.07,4.550758
64.071,4.489675
64.072,4.520216
64.073,4.489675
64.074,4.489675
64.075,4.39805
64.076,4.489675
64.077,4.489675
64.078,4.520216
64.079,4.611841
64.08,4.611841
64.081,4.642383
64.082,4.672925
64.083,4.703466
64.084,4.703466
64.085,4.734008
