Time (s),Average Resistance (Ohms)
1136,39811807.75389398
1137,38896781.44140328
1138,38901219.72917104
1139,39193905.081454635
1140,38860123.45882481
1141,39001740.07724521
1142,39625213.71779648
1143,39207490.7619326
1144,39464077.27327986
1145,40087018.85421703
1146,39167388.379610404
1147,38844564.68493159
1148,39165102.41734001
1149,38854183.03609021
1150,39692664.98314305
1151,38287588.959745444
1152,39461234.27482836
1153,40046234.160038576
1154,39292004.74249752
1155,39061353.32668597
1156,39551754.08428519
1157,38928852.86895666
1158,39059987.564103805
1159,39626435.91900554
1160,38694770.26581537
1161,40032943.38949773
1162,39938691.37285538
1163,39258904.28820497
1164,39061337.448635526
1165,39016786.1367526
1166,39434434.36844446
1167,39359845.05363134
1168,39069920.94858454
1169,38931809.86900047
1170,39595767.54335016
1171,38999044.56527837
1172,39026771.20911602
1173,39199107.458576165
1174,39053208.24533983
1175,39141280.11990541
1176,39917642.85710884
1177,39097338.68520061
1178,39002476.68562795
1179,39593904.36001816
1180,39341636.88406835
1181,40000127.39840965
1182,39061650.0211277
1183,39041454.97874221
1184,39359968.48404811
1185,38988092.469180465
1186,39375921.62521734
1187,39734115.62051166
1188,39279095.673218876
1189,38926545.35705306
1190,39437582.4815171
1191,39039150.45418215
1192,39173615.111303814
1193,39634372.56348893
1194,39002547.06455837
1195,38814661.45284885
1196,39360998.86220212
1197,39010124.69819948
1198,39176166.10993408
1199,38290902.677245855
1200,38838413.06206723
1201,40319368.036129296
1202,38806744.889976226
1203,39306620.31170852
1204,39512675.66298745
1205,39126633.970688485
1206,39496382.56061417
1207,40035295.36141732
1208,38786564.373301715
1209,39319745.72713076
1210,39347347.99151923
1211,39148284.917161636
1212,39533343.84643877
1213,39007280.45218509
1214,38939018.899444595
1215,39301824.3218141
1216,39894674.904526636
1217,38930434.099180035
1218,39219609.829403244
1219,39246972.895615995
1220,38795204.24785425
1221,39958199.31735199
1222,38833420.67848375
1223,39041535.38473478
1224,39984928.281627215
1225,38900988.94758964
1226,39492277.11556349
1227,39031521.49639439
1228,39002422.55824125
1229,39641519.12667038
1230,38736295.93642397
1231,39487083.64722313
1232,39640043.44590452
1233,38631287.16065004
1234,39227278.72518764
1235,39597902.42970584
1236,39689025.824700415
1237,39636077.63437798
1238,40137366.090313636
1239,39046633.65357237
1240,38811814.94677433
1241,39174776.05126333
1242,38872305.54823035
1243,39373673.78239463
1244,38897298.42762031
1245,38842303.56859079
1246,39579584.05397988
1247,39374108.354611434
1248,39118417.826378495
1249,39172442.72458548
1250,38955228.89031035
1251,39849351.25405221
1252,40261532.13498605
1253,39136664.10984722
1254,39210367.53676027
1255,39893906.84698082
1256,39283648.75141379
1257,39730757.57028978
1258,38875753.32907378
1259,39012251.822802186
1260,39940129.37292726
1261,39190235.67851031
1262,39580480.63683544
1263,39710239.91395152
1264,38923940.922128476
1265,39663924.02998182
1266,40133882.937498465
1267,39042780.86394346
1268,39772333.4562271
1269,39644003.879254036
1270,39562268.63334837
1271,39353474.47014311
1272,38740936.50225809
1273,39155376.89489859
1274,39773524.57884981
1275,38890943.187684745
1276,39616133.91681795
1277,40191458.84775896
1278,38901669.67636505
1279,39085883.192072116
1280,39866110.179870196
1281,39438873.431239
1282,39144273.369066566
1283,39494849.66833259
1284,40120434.71268427
1285,39199881.24916747
1286,39676514.65580798
1287,39742380.88539466
1288,39899155.817491785
1289,39444747.27202729
1290,39299854.25045706
1291,39453128.20591008
1292,39166590.63690615
1293,39351053.54962693
1294,39624126.5246299
1295,39143625.28830743
1296,39174863.13679048
1297,39760201.95869549
1298,39567514.802164994
1299,39293166.87758714
1300,39924424.46055469
1301,39420549.948845886
1302,39651856.88151424
1303,38952244.188303694
1304,39208480.394427836
1305,39710296.372463256
1306,39309379.35797295
1307,39524221.09537833
1308,39837394.343521506
1309,38834454.82626554
1310,39650770.826028764
1311,39933502.25296626
1312,39046461.828548044
1313,39823716.960310504
1314,39799937.703605056
1315,39471574.32009158
1316,39114604.06822145
1317,39981602.65189646
1318,39387296.51123728
1319,39884004.13745657
1320,39375093.93417524
1321,39248305.177073464
1322,39975714.702025175
1323,39014978.47843521
1324,39715843.488958664
1325,39506571.07621849
1326,39529418.82318841
1327,39964442.53037266
1328,39907524.98715572
1329,39576264.65917728
1330,39108992.549155034
1331,39727543.09196087
1332,39601482.60644908
1333,39061278.720574684
1334,39141562.63983932
1335,38920428.53964099
1336,39616950.8057785
1337,39111122.395994335
1338,39688731.03275458
1339,40340561.03013845
1340,38957821.30246013
1341,39355565.377856545
1342,40093387.12070145
1343,39735239.54438527
1344,39155851.47897816
1345,39827385.587526836
1346,39340228.11919825
1347,39287921.36546783
1348,39862151.4162465
1349,38987768.05590049
1350,39981318.27040037
1351,39563098.071540765
1352,39124308.840666376
1353,39912434.58716275
