Time (s),Average Resistance (Ohms)
3998,-15173165.489377549
3999,19605626.500476133
4000,22361299.19357575
4001,18408440.741188385
4002,-24663932.668705717
4003,15806940.258849863
4004,13711297.637751263
4005,-733299.8417139401
4006,-4141020.3118654354
4007,17898732.113656323
4008,-36631806.81375257
4009,1418001.746897018
4010,-6910267.072810682
4011,12300676.363898374
4012,8839510.09350251
4013,-10000903.650707845
4014,-941032.3051462158
4015,-22130293.53507054
4016,8496527.678937625
4017,-31712082.33308934
4018,8292363.062045896
4019,-35774749.29581018
4020,26595272.87275078
4021,-20114600.669604804
4022,6885337.122651483
4023,51325530.01981044
4024,10636666.169876067
4025,10023904.813419927
4026,5677737.109191158
4027,18940536.67753502
4028,7659097.745008391
4029,7210830.308131201
4030,8720823.32272066
4031,13869176.906458423
4032,55423950.49727619
4033,17174922.00835406
4034,16709031.904849669
4035,11081472.966807356
4036,10594033.84526808
4037,8398622.945916314
4038,10273621.643026605
4039,-31087892.6066523
4040,18258301.61560401
4041,7495605.783858654
4042,46920310.41599189
4043,9894564.462096311
4044,24419901.26541843
4045,-4775069.2533161435
4046,29046346.266298752
4047,45445201.44559395
4048,7069494.357160589
4049,-9900171.283659827
4050,-15851533.301013714
4051,-29468966.020894576
4052,11175669.919540217
4053,-2080760.2481279378
4054,15374951.031629723
4055,-40321576.81500703
4056,7640519.2675256375
4057,-14428400.658327317
4058,27358116.804923285
4059,-9288463.679497631
4060,3331690.815305509
4061,13643845.359107187
4062,-3938516.533275774
4063,-36528886.19364881
4064,5703642.322478648
4065,-1807561.0913946466
4066,12090579.994515993
4067,-19631018.52973526
4068,32264243.29024318
4069,36565571.50778426
4070,11809340.68326339
4071,28447393.840986628
4072,10371531.057214532
4073,-10247827.359779445
4074,-8668181.201296452
4075,32625375.767460115
4076,24303654.317158755
4077,28605829.578518998
4078,16297751.282741413
4079,54209598.24101909
4080,11664162.400782848
4081,-32913293.25988809
4082,10306027.146790776
4083,12471887.908278149
4084,8463130.943988256
4085,9018777.961652916
4086,12269025.277135594
4087,13398315.04477259
4088,40783374.4580078
4089,3349081.2799272756
4090,27809572.767721128
4091,9049899.73040858
4092,9134856.598395718
4093,6953869.813098264
4094,4866455.822565315
4095,23530313.74417176
4096,8854651.455030587
4097,-10808413.191179348
4098,7899206.5941001205
4099,-560148.2279265149
4100,5933701.072956934
4101,-39340451.87767583
4102,7087521.387869786
4103,-3402697.181431353
4104,-651131.6990996462
4105,-13955215.600698372
4106,13028167.567991873
4107,-3104066.214911085
4108,7347377.267750971
4109,12053795.488553673
4110,-15216497.607117927
4111,8610221.805196935
4112,11111056.370240273
4113,1376154.5690592495
4114,16466551.605200762
4115,16653999.766469967
4116,6094532.890608353
4117,42593952.63564625
4118,16806054.844691623
4119,37366414.96169596
4120,-41040052.71645086
4121,-26180887.225218005
4122,12896692.982913705
4123,-22270029.931801975
4124,800916.9020613658
4125,34717111.454263136
4126,22849428.646186285
4127,9154419.995896198
4128,-2272679.941552319
4129,8643928.223481957
4130,-14720038.585688595
4131,16630297.039988423
4132,2968020.915860803
4133,-15177835.699508613
4134,8308586.033944535
4135,20708623.305661622
4136,8741272.994002566
4137,-5357235.153181473
4138,-9495350.99161122
4139,14449723.995785484
4140,-9101480.449953368
4141,16297584.234084472
4142,-10587512.158427246
4143,13599707.119222824
4144,-16869931.495963022
4145,5424652.755570195
4146,6198175.313843308
4147,26356599.272523887
4148,8336862.045782727
4149,30293332.158383023
4150,8564128.985566031
4151,969166.7404659067
4152,31931897.029757153
4153,8969223.459533636
4154,-16373095.658633444
4155,10842173.958908359
4156,29244994.175171115
4157,17955399.12365179
4158,12025863.754300179
4159,16584932.142745012
4160,24165340.180014104
4161,32830495.444547106
4162,15020418.306094345
4163,8642741.830654169
4164,-19404898.514136516
4165,9826995.256424973
4166,14642652.734032854
4167,5328797.05500586
4168,-11855789.4886401
4169,3528967.885469073
4170,9393170.290494408
4171,25753296.99542249
4172,4740107.835520086
4173,42782374.573877096
4174,12479680.395395976
4175,-15644075.615638921
4176,6404893.172726379
4177,11357110.298879944
4178,-27170208.410869867
4179,15822536.939043328
4180,-30083728.61509056
4181,7057875.843736725
4182,-13740263.416263616
4183,15244544.479327241
4184,1773015.9939494908
4185,18255840.99691294
4186,-16614054.715720678
4187,9105322.84451152
4188,-5736656.801372171
4189,3949844.7444587043
4190,-35010074.77116306
4191,7655913.475707675
4192,6360425.0013322625
4193,-7771655.734462721
4194,23774776.762346514
4195,44399060.89848903
4196,11486341.048851695
4197,-3704313.247360617
4198,-19215955.792397745
4199,22918964.243447945
4200,37519424.27864093
4201,-35724227.59998142
4202,50229223.28009364
4203,36745731.365605146
4204,-9102227.463955197
4205,23544976.360120684
4206,-22703789.71711285
4207,-38951126.21577847
4208,10475618.748845603
4209,10281508.85044242
4210,-29634142.627973825
4211,-20094337.5075978
4212,20120415.719511017
4213,14675573.940875178
4214,-7783483.917811548
4215,18449918.931622073
4216,-16501069.636216134
4217,5059460.253057559
4218,-2842547.280561024
4219,39099532.79453494
4220,-17526548.23094497
4221,5664018.694786655
4222,8294041.625249523
4223,1214543.1483572118
4224,17563736.59892621
4225,-25683909.44723414
4226,6735524.116047447
4227,-11023336.694012456
4228,-6499135.507258084
4229,6449597.853693666
4230,9198779.111723874
4231,7693564.5757994335
4232,23589745.706754893
4233,-6689967.016397177
4234,6523546.358967135
4235,10653208.504446447
4236,-4398028.875538064
4237,18804972.27097527
4238,55758588.210694656
4239,13387307.690962736
4240,39539483.899396054
4241,-23372741.992208652
4242,15138758.486515138
4243,23051442.73127158
4244,56896815.90417622
4245,9010215.542136606
4246,4090430.1945374077
4247,16317336.518506115
4248,13742403.46755195
4249,17562437.40507827
4250,15513743.769746447
4251,9810789.93131176
4252,51934022.004436426
4253,20246243.707134217
4254,-13811384.025839958
4255,-11760683.400881955
4256,-25710655.73543824
4257,5035515.544161612
4258,12042586.883571204
4259,-1086105.6278462037
4260,23173521.90555658
4261,9520654.585346995
4262,-8419128.865518399
4263,-4073534.875610511
4264,4506538.241117869
4265,-6476527.753984093
4266,12099528.167157173
4267,-1013609.1923981532
4268,12893769.50605374
4269,10524578.464788947
4270,3664439.501058585
4271,3009181.7021060013
4272,9162487.250701226
4273,-31715708.72713706
4274,13081000.115024915
4275,-11427188.667186411
4276,-17104402.183390226
4277,22461548.515853573
4278,11391395.332195787
4279,-15313737.775868963
4280,39522350.18148261
4281,-36652041.089527115
4282,14306592.881024629
4283,46508007.5187036
4284,41806041.96225597
4285,46078213.579363406
4286,13547278.794696232
4287,-18397315.344663244
4288,18359865.34931263
4289,24955671.658031434
4290,10965447.454481624
4291,-4923521.138419292
4292,28165266.987182014
4293,25875065.7800321
4294,-15113140.316906178
4295,17753603.46092573
4296,7386624.607022198
4297,-37568611.458996646
4298,-16435423.250869533
4299,8153552.618270392
4300,-25432130.440954782
4301,13366716.500060707
4302,-7821210.144005654
4303,9799351.246861655
4304,-21825482.333312713
4305,2766326.9041848937
4306,-4762753.643746353
4307,487082.23410897405
4308,6226469.057349454
4309,-27530900.128123492
4310,12379780.044869652
4311,5282043.152262839
4312,19213224.224484865
4313,5650716.533617465
4314,7062797.005293369
4315,-26243025.310067333
4316,18485133.796686035
4317,56511501.26214087
4318,9200785.472240407
4319,27236639.03210618
4320,26733795.743279025
4321,-37510637.03429641
4322,12288347.427549016
4323,38832.87682954893
4324,9805507.246206218
4325,1807481.990680617
4326,12660037.823534612
4327,-9424469.06983323
4328,49575050.95258577
4329,31377920.85993845
4330,16794972.309890978
4331,-33898121.02992399
4332,12750061.251790069
4333,26375857.7246618
4334,26733902.663317367
4335,-13493213.02802147
4336,3147095.2956041675
4337,36085616.149361
4338,9111277.24074845
4339,42539662.215708986
4340,6847907.478588542
4341,-14975079.710455373
4342,8017164.98045736
4343,22141470.641247895
4344,7693162.531744252
4345,-27135540.420478653
4346,41023167.95610901
4347,46597264.120859295
4348,5649821.088312009
4349,53205188.077040926
4350,2029256.1275885284
4351,-31519996.394645013
4352,5694039.397474339
4353,-11894467.988934945
4354,3341693.6388010336
4355,-11030782.81726301
4356,-289541.05007993954
4357,7905751.920604145
4358,-8159596.73827399
4359,8113349.22299252
4360,-6895438.402038768
4361,15961612.561472109
4362,-8695623.87045423
4363,16356200.372392252
4364,16604727.868584845
4365,-13471472.547907477
4366,6516943.991125864
4367,40313849.68717204
4368,8039764.390391478
4369,-13865599.553541403
4370,14606504.643415853
4371,23536575.771247536
4372,9598660.869069036
4373,7629362.664265333
4374,12580247.590842769
4375,31218211.679191507
4376,-9710570.707296506
4377,18299566.706937507
4378,16084270.688051974
4379,17450646.920271516
4380,56034818.1195773
4381,-31265391.259695012
4382,-6515258.812536279
4383,10767232.279975373
4384,19915242.001066003
4385,9270919.656184692
4386,-23285584.11691082
4387,22912357.89205919
4388,18846414.149924338
4389,44788476.553543575
4390,17054999.46983955
4391,-1212918.6437269715
4392,7095702.6823752895
4393,16655385.143018324
4394,9841709.362239702
4395,-18468632.799098197
