Time,Displacement,Force
"14.9160","0.1654","0.3397"
"14.9360","0.1654","0.3396"
"14.9560","0.1654","0.3396"
"14.9760","0.1654","0.3395"
"14.9960","0.1654","0.3394"
"15.0160","0.1654","0.3393"
"15.0360","0.1654","0.3392"
"15.0560","0.1654","0.3392"
"15.0760","0.1654","0.3392"
"15.0960","0.1654","0.3392"
"15.1160","0.1654","0.3392"
"15.1360","0.1654","0.3391"
"15.1560","0.1654","0.3390"
"15.1760","0.1654","0.3390"
"15.1960","0.1654","0.3389"
"15.2160","0.1654","0.3389"
"15.2360","0.1654","0.3387"
"15.2560","0.1654","0.3386"
"15.2760","0.1654","0.3386"
"15.2960","0.1654","0.3386"
"15.3160","0.1654","0.3385"
"15.3360","0.1654","0.3385"
"15.3560","0.1654","0.3384"
"15.3760","0.1654","0.3384"
"15.3960","0.1654","0.3385"
"15.4160","0.1654","0.3384"
"15.4360","0.1654","0.3383"
"15.4560","0.1654","0.3383"
"15.4760","0.1654","0.3382"
"15.4960","0.1654","0.3380"
"15.5160","0.1654","0.3380"
"15.5360","0.1654","0.3380"
"15.5560","0.1654","0.3379"
"15.5760","0.1654","0.3378"
"15.5960","0.1654","0.3378"
"15.6160","0.1654","0.3379"
"15.6360","0.1654","0.3379"
"15.6560","0.1654","0.3378"
"15.6760","0.1654","0.3379"
"15.6960","0.1654","0.3377"
"15.7160","0.1654","0.3375"
"15.7360","0.1654","0.3374"
"15.7560","0.1654","0.3374"
"15.7760","0.1654","0.3373"
"15.7960","0.1654","0.3372"
"15.8160","0.1654","0.3371"
"15.8360","0.1654","0.3371"
"15.8560","0.1654","0.3372"
"15.8760","0.1654","0.3372"
"15.8960","0.1654","0.3371"
"15.9160","0.1654","0.3371"
"15.9360","0.1654","0.3370"
"15.9560","0.1654","0.3370"
"15.9760","0.1654","0.3369"
"15.9960","0.1654","0.3367"
"16.0160","0.1654","0.3366"
"16.0360","0.1654","0.3366"
"16.0560","0.1654","0.3366"
"16.0760","0.1654","0.3366"
"16.0960","0.1654","0.3365"
"16.1160","0.1654","0.3365"
"16.1360","0.1654","0.3365"
"16.1560","0.1654","0.3365"
"16.1760","0.1654","0.3364"
"16.1960","0.1654","0.3363"
"16.2160","0.1654","0.3363"
"16.2360","0.1654","0.3362"
"16.2560","0.1654","0.3361"
"16.2760","0.1654","0.3360"
"16.2960","0.1654","0.3360"
"16.3160","0.1654","0.3360"
"16.3360","0.1654","0.3361"
"16.3560","0.1654","0.3361"
